ID,Y,filename,sex,age,age_years,corpus,group,child_TNW,child_TNS,examiner_TNW,freq_ttr,r_2_i_verbs,mor_words,num_pos_tags,n_dos,repetition,retracing,fillers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,word_errors,,,,,,,,,total_error
653,0,5y28779tx.cha,male,66,5.5,Gillam,TD,262,37,99,0.539,0.72,154,43,1,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
654,0,5y28787tx.cha,female,66,5.5,Gillam,TD,186,28,11,0.464,0.375,181,40,0,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,6
655,0,5y28788tx.cha,female,71,5.916666667,Gillam,TD,184,26,29,0.541,0.08,170,28,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
656,0,5y28790tx.cha,male,64,5.333333333,Gillam,TD,162,22,22,0.449,0.611111111,127,31,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
657,0,5y28793tx.cha,female,69,5.75,Gillam,TD,136,27,78,0.585,0.428571429,118,32,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3
658,0,5y28799tx.cha,female,65,5.416666667,Gillam,TD,178,20,0,0.452,0.380952381,155,29,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7
659,0,5y28800tx.cha,male,71,5.916666667,Gillam,TD,97,16,33,0.571,0.411764706,77,23,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,16
660,0,5y31217tx.cha,male,67,5.583333333,Gillam,TD,263,33,11,0.442,0.384615385,224,35,0,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4
661,0,5y31218tx.cha,female,70,5.833333333,Gillam,TD,347,38,1,0.349,0.4,321,40,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
662,0,5y31223tx.cha,female,67,5.583333333,Gillam,TD,260,30,45,0.451,0.35483871,224,37,0,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2
663,0,5y31225tx.cha,female,69,5.75,Gillam,TD,275,30,0,0.406,0.25,254,37,1,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
664,0,5y31226tx.cha,male,66,5.5,Gillam,TD,234,31,14,0.39,0.5,210,32,0,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4
665,0,5y31228tx.cha,male,64,5.333333333,Gillam,TD,131,18,26,0.615,0.285714286,109,34,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,8
666,0,5y31248tx.cha,male,71,5.916666667,Gillam,TD,288,28,13,0.424,0.458333333,210,36,0,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,12
667,0,5y31249tx.cha,male,67,5.583333333,Gillam,TD,294,35,0,0.451,0.285714286,268,45,1,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
668,0,5y39602oh.cha,female,67,5.583333333,Gillam,TD,219,31,2,0.466,0.321428571,208,34,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21
669,0,5y39603oh.cha,female,68,5.666666667,Gillam,TD,259,41,68,0.373,0.266666667,193,40,2,3,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22
670,0,5y39604oh.cha,female,69,5.75,Gillam,TD,217,35,46,0.484,0.384615385,182,34,1,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
671,0,5y39608oh.cha,male,71,5.916666667,Gillam,TD,93,22,137,0.61,0.333333333,77,27,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
672,0,5y41597ny.cha,female,63,5.25,Gillam,TD,292,36,44,0.433,0.46875,247,41,0,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
673,0,5y41598ny.cha,male,67,5.583333333,Gillam,TD,44,10,57,0.795,0.5,44,24,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6
674,0,5y41612md.cha,male,66,5.5,Gillam,TD,305,44,143,0.543,0.76,127,46,1,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
675,0,5y41615md.cha,female,63,5.25,Gillam,TD,374,49,39,0.411,0.217391304,309,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
676,0,5y41616md.cha,male,71,5.916666667,Gillam,TD,164,22,26,0.451,0.318181818,153,28,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
677,0,5y41649pa.cha,female,66,5.5,Gillam,TD,233,31,47,0.38,0.428571429,216,42,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,23
678,0,5y41667pa.cha,male,67,5.583333333,Gillam,TD,397,45,0,0.311,0.456521739,338,37,0,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
679,0,5y41714oh.cha,female,67,5.583333333,Gillam,TD,314,32,15,0.388,0.24137931,260,37,1,1,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,28
680,0,5y41756me.cha,male,70,5.833333333,Gillam,TD,340,46,34,0.396,0.56097561,336,48,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,12
681,0,5y46079v.cha,male,66,5.5,Gillam,TD,181,26,23,0.427,0.52631579,143,32,0,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
682,0,5y46186v.cha,male,71,5.916666667,Gillam,TD,123,22,0,0.643,1.272727273,70,31,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
683,0,5y46643nj.cha,female,69,5.75,Gillam,TD,442,42,0,0.375,0.315789474,368,44,1,12,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,11
684,0,5y46703nj.cha,female,67,5.583333333,Gillam,TD,200,24,34,0.494,0.3,156,41,1,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,49
685,0,5y46825ca.cha,male,64,5.333333333,Gillam,TD,62,19,139,0.781,1.5,32,18,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,24
686,0,5y46905ca.cha,female,60,5,Gillam,TD,282,35,23,0.396,0.289473684,207,36,0,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
687,0,5y46906ca.cha,male,62,5.166666667,Gillam,TD,284,51,75,0.413,0.631578947,225,35,0,3,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
688,0,5y46926wy.cha,male,69,5.75,Gillam,TD,272,32,0,0.489,0.342105263,266,35,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,56
689,0,5y46937wy.cha,female,65,5.416666667,Gillam,TD,142,20,15,0.455,0.833333333,123,28,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10
690,0,5y46943wy.cha,female,71,5.916666667,Gillam,TD,295,31,0,0.43,0.571428571,263,40,1,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,63
691,0,5y46945wy.cha,female,68,5.666666667,Gillam,TD,128,23,36,0.598,0.291666667,107,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
692,0,5y46952wy.cha,male,67,5.583333333,Gillam,TD,182,24,27,0.549,0.923076923,142,41,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21
693,0,5y46953wy.cha,male,60,5,Gillam,TD,636,62,0,0.333,0.541666667,522,49,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
694,0,5y46958wy.cha,female,70,5.833333333,Gillam,TD,182,29,15,0.517,0.555555556,151,44,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
695,0,5y46961wy.cha,female,69,5.75,Gillam,TD,230,26,11,0.495,0.3,216,35,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
696,0,5y47497tx.cha,female,69,5.75,Gillam,TD,309,34,18,0.429,0.441176471,233,42,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
697,0,5y48554va.cha,female,67,5.583333333,Gillam,TD,204,26,0,0.487,0.346153846,187,32,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21
698,0,5y54921co.cha,male,63,5.25,Gillam,TD,251,32,57,0.497,0.666666667,161,37,1,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,11
699,0,5y54923co.cha,male,63,5.25,Gillam,TD,214,33,29,0.46,0.416666667,176,39,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
700,0,6y23541tx.cha,male,73,6.083333333,Gillam,TD,264,32,4,0.432,0.344827586,257,38,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,24
701,0,6y28775tx.cha,male,72,6,Gillam,TD,54,8,33,0.745,0.444444444,51,15,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
702,0,6y28776tx.cha,female,77,6.416666667,Gillam,TD,220,29,0,0.454,0.296296296,194,30,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
703,0,6y28780tx.cha,male,80,6.666666667,Gillam,TD,218,23,0,0.533,0.409090909,169,39,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,14
704,0,6y28781tx.cha,female,79,6.583333333,Gillam,TD,237,31,0,0.484,0.34375,213,37,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
705,0,6y28782tx.cha,female,73,6.083333333,Gillam,TD,275,41,1,0.403,0.375,263,46,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
706,0,6y28798tx.cha,female,82,6.833333333,Gillam,TD,520,44,0,0.318,0.490566038,444,44,0,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
707,0,6y31219tx.cha,male,75,6.25,Gillam,TD,77,21,28,0.621,1.166666667,58,30,1,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
708,0,6y31224tx.cha,male,76,6.333333333,Gillam,TD,275,26,0,0.455,0.5,233,37,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,26
709,0,6y31239tx.cha,male,75,6.25,Gillam,TD,194,26,15,0.582,0.263157895,158,40,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
710,0,6y31244tx.cha,female,78,6.5,Gillam,TD,216,24,22,0.495,0.454545455,192,33,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
711,0,6y31250tx.cha,female,74,6.166666667,Gillam,TD,308,34,26,0.427,0.76,232,40,1,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
712,0,6y31252tx.cha,male,75,6.25,Gillam,TD,569,54,0,0.349,0.274509804,504,49,1,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
713,0,6y39062wy.cha,female,81,6.75,Gillam,TD,130,18,24,0.529,0.357142857,121,26,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10
714,0,6y39065wy.cha,male,73,6.083333333,Gillam,TD,135,29,76,0.439,0.538461539,114,29,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
715,0,6y39577oh.cha,female,82,6.833333333,Gillam,TD,159,22,6,0.431,0.3,153,25,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
716,0,6y39605oh.cha,female,77,6.416666667,Gillam,TD,231,24,42,0.444,0.4,178,32,0,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
717,0,6y39606oh.cha,female,76,6.333333333,Gillam,TD,221,30,27,0.379,0.428571429,206,28,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,14
718,0,6y39709tx.cha,male,73,6.083333333,Gillam,TD,250,30,3,0.359,0.424242424,206,34,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
719,0,6y41302oh.cha,male,77,6.416666667,Gillam,TD,101,14,53,0.548,0.357142857,93,24,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
720,0,6y41510nm.cha,female,74,6.166666667,Gillam,TD,289,40,15,0.377,0.696969697,273,39,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
721,0,6y41584ny.cha,female,75,6.25,Gillam,TD,78,13,86,0.618,0.454545455,68,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
722,0,6y41591ny.cha,female,75,6.25,Gillam,TD,240,30,14,0.436,0.3,188,36,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
723,0,6y41592ny.cha,male,72,6,Gillam,TD,159,26,38,0.489,0.411764706,141,28,0,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
724,0,6y41609md.cha,female,83,6.916666667,Gillam,TD,533,58,49,0.369,0.338983051,415,49,2,4,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
725,0,6y41611md.cha,male,74,6.166666667,Gillam,TD,84,27,137,0.62,0.833333333,50,26,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22
726,0,6y41613md.cha,female,62,5.166666667,Gillam,TD,318,45,40,0.368,0.551724138,302,47,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
727,0,6y41679ak.cha,female,78,6.5,Gillam,TD,212,31,26,0.439,0.083333333,155,28,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
728,0,6y41688oh.cha,male,73,6.083333333,Gillam,TD,315,45,71,0.41,0.517241379,222,44,4,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
729,0,6y41769ct.cha,female,81,6.75,Gillam,TD,269,33,16,0.443,0.384615385,253,36,1,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
730,0,6y41770ct.cha,female,75,6.25,Gillam,TD,405,56,9,0.38,0.657142857,379,50,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
731,0,6y42654oh.cha,female,80,6.666666667,Gillam,TD,145,27,64,0.529,0.263157895,104,30,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
732,0,6y42655oh.cha,female,82,6.833333333,Gillam,TD,129,20,65,0.525,0.142857143,120,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
733,0,6y45587oh.cha,female,80,6.666666667,Gillam,TD,432,52,23,0.329,0.355555556,353,41,2,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
734,0,6y45588oh.cha,male,81,6.75,Gillam,TD,235,35,18,0.409,0.24137931,225,33,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
735,0,6y45589oh.cha,male,81,6.75,Gillam,TD,284,37,84,0.481,0.451612903,231,44,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
736,0,6y46068v.cha,female,77,6.416666667,Gillam,TD,228,26,11,0.447,0.21875,188,31,0,2,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
737,0,6y46070v.cha,female,75,6.25,Gillam,TD,213,29,0,0.418,0.375,201,36,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
738,0,6y46071v.cha,male,74,6.166666667,Gillam,TD,161,23,0,0.469,0.428571429,147,31,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
739,0,6y46072v.cha,female,78,6.5,Gillam,TD,706,71,7,0.313,0.298850575,614,47,3,10,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
740,0,6y46073v.cha,female,77,6.416666667,Gillam,TD,198,26,7,0.475,0.464285714,183,36,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21
741,0,6y46074v.cha,female,73,6.083333333,Gillam,TD,94,16,11,0.597,0.142857143,77,23,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
742,0,6y46090v.cha,male,79,6.583333333,Gillam,TD,29,10,105,0.828,0.166666667,29,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,23
743,0,6y46127v.cha,male,82,6.833333333,Gillam,TD,277,34,0,0.455,0.580645161,231,36,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
744,0,6y46143v.cha,female,83,6.916666667,Gillam,TD,438,55,5,0.387,0.320754717,411,52,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
745,0,6y46180v.cha,female,72,6,Gillam,TD,90,13,2,0.579,3,76,26,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
746,0,6y46182v.cha,female,77,6.416666667,Gillam,TD,259,27,0,0.445,0.575757576,218,38,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
747,0,6y46184v.cha,male,77,6.416666667,Gillam,TD,117,18,0,0.543,0.8,105,25,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
748,0,6y46191v.cha,male,81,6.75,Gillam,TD,154,18,0,0.5,0.318181818,136,35,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
749,0,6y46194v.cha,female,77,6.416666667,Gillam,TD,159,17,4,0.529,0.3125,138,32,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
750,0,6y46644nj.cha,male,73,6.083333333,Gillam,TD,540,82,52,0.296,0.5,493,45,1,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
751,0,6y46647nj.cha,male,74,6.166666667,Gillam,TD,431,47,1,0.384,0.766666667,305,47,1,3,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
752,0,6y46648nj.cha,female,75,6.25,Gillam,TD,260,31,9,0.426,0.791666667,235,38,3,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
753,0,6y46651nj.cha,male,80,6.666666667,Gillam,TD,208,29,14,0.551,0.217391304,176,47,1,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,14
754,0,6y46667nj.cha,male,83,6.916666667,Gillam,TD,223,26,1,0.502,0.185185185,213,43,1,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,32
755,0,6y46700nj.cha,male,81,6.75,Gillam,TD,260,36,29,0.44,1.04,182,42,2,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
756,0,6y46717nj.cha,male,82,6.833333333,Gillam,TD,391,40,0,0.397,0.409090909,312,46,1,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
757,0,6y46718nj.cha,female,75,6.25,Gillam,TD,378,49,21,0.369,0.469387755,293,39,2,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,19
758,0,6y46719nj.cha,female,72,6,Gillam,TD,145,18,0,0.488,0.25,121,28,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
759,0,6y46720nj.cha,female,81,6.75,Gillam,TD,307,38,4,0.385,0.4,286,39,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
760,0,6y46725nj.cha,female,80,6.666666667,Gillam,TD,320,36,37,0.376,0.289473684,250,40,0,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
761,0,6y46742nj.cha,male,73,6.083333333,Gillam,TD,255,34,0,0.434,0.2,249,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
762,0,6y46745nj.cha,male,80,6.666666667,Gillam,TD,410,44,14,0.427,0.547619048,302,42,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,25
763,0,6y46801ca.cha,male,83,6.916666667,Gillam,TD,107,18,56,0.604,0.214285714,91,28,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
764,0,6y46812ca.cha,male,72,6,Gillam,TD,118,20,70,0.588,0.363636364,97,30,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
765,0,6y46820az.cha,female,83,6.916666667,Gillam,TD,272,32,0,0.383,0.333333333,253,36,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
766,0,6y46822az.cha,male,79,6.583333333,Gillam,TD,230,32,46,0.419,0.24137931,229,42,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
767,0,6y46884ca.cha,female,80,6.666666667,Gillam,TD,277,42,38,0.413,0.344827586,259,37,0,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
768,0,6y46913ca.cha,male,76,6.333333333,Gillam,TD,339,46,26,0.421,0.6,285,47,1,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,20
769,0,6y46915ca.cha,female,76,6.333333333,Gillam,TD,107,14,31,0.485,0.222222222,99,22,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
770,0,6y46930wy.cha,female,82,6.833333333,Gillam,TD,381,43,0,0.409,0.382978723,357,44,1,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,5
771,0,6y46938wy.cha,female,77,6.416666667,Gillam,TD,276,31,0,0.43,0.444444444,242,38,0,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
772,0,6y46944wy.cha,female,76,6.333333333,Gillam,TD,363,44,0,0.417,0.384615385,326,42,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
773,0,6y46946wy.cha,female,76,6.333333333,Gillam,TD,160,21,12,0.585,0.2,147,29,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
774,0,6y46949wy.cha,male,81,6.75,Gillam,TD,195,30,15,0.461,0.45,193,34,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4
775,0,6y46954wy.cha,female,75,6.25,Gillam,TD,293,31,0,0.426,0.444444444,258,34,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
776,0,6y46960wy.cha,female,76,6.333333333,Gillam,TD,504,52,2,0.365,0.476190476,394,49,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
777,0,6y46963wy.cha,female,82,6.833333333,Gillam,TD,219,28,11,0.443,0.578947368,176,44,1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
778,0,6y46965wy.cha,female,79,6.583333333,Gillam,TD,476,50,0,0.363,0.142857143,400,39,2,13,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,8
779,0,6y46970wy.cha,female,82,6.833333333,Gillam,TD,79,14,22,0.615,0.4,65,26,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
780,0,6y46974wy.cha,male,79,6.583333333,Gillam,TD,236,31,20,0.4,0.545454546,215,38,0,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4
781,0,6y46986wy.cha,male,76,6.333333333,Gillam,TD,115,16,35,0.662,0.538461539,77,31,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
782,0,6y46998wy.cha,male,82,6.833333333,Gillam,TD,237,28,0,0.421,0.24,216,32,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
